fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,sol,presMax,horaPresMax,presMin,horaPresMin
2022-03-23,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"12,6","20,3","11,7",Varias,"13,4",23:35,06,"8,9","16,9",14:33,"0,0","1019,5",00,"1014,2",17
2022-03-24,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"14,8","0,2","13,0",04:02,"16,7",12:09,07,"8,1","15,3",Varias,"4,5","1016,8",Varias,"1014,1",04
2022-03-25,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"14,4","0,4","13,3",03:43,"15,6",13:38,99,"7,5","16,1",Varias,"0,2","1014,7",00,"1009,5",16
2022-03-26,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"13,3","0,6","10,8",Varias,"15,8",10:20,07,"5,6","15,3",09:57,"0,6","1017,0",Varias,"1010,1",02
2022-03-27,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"13,7","0,0","9,2",23:54,"18,2",12:58,99,"3,1","9,2",Varias,"7,4","1021,9",Varias,"1016,3",02
2022-03-28,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"12,6","0,0","8,6",03:43,"16,5",09:34,99,"5,6","11,7",Varias,"4,1","1021,1",00,"1011,4",24
2022-03-29,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"14,0","0,0","9,5",00:29,"18,6",09:11,99,"3,3","8,9",Varias,"5,4","1012,3",01,"1000,6",16
2022-03-30,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"13,8","34,6","11,5",19:26,"16,2",10:01,08,"3,1","7,2",14:52,"0,3","1002,3",00,"997,6",15
2022-03-31,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"14,3","0,0","9,2",06:14,"19,4",13:50,28,"5,8","13,9",17:09,"7,5","1002,9",Varias,"998,3",17
2022-04-01,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"12,2","0,0","6,8",23:50,"17,6",12:59,31,"8,3","15,3",12:02,"11,7","1013,1",Varias,"1002,5",04
2022-04-02,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"11,2","0,0","5,4",03:31,"17,0",15:24,32,"5,0","13,3",12:59,"12,2","1014,3",Varias,"1010,0",17
2022-04-03,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"8,8","0,0","4,6",05:34,"12,9",11:35,08,"5,8","15,3",16:19,"11,5","1012,8",00,"1009,3",16
2022-04-04,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"10,0","2,7","8,6",17:41,"11,3",11:03,99,"9,4","19,7",Varias,"0,0","1010,9",00,"1008,2",15
2022-04-05,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"8,9","30,1","7,0",23:16,"10,8",03:16,04,"5,3","13,9",08:45,"0,0","1009,8",00,"1006,6",17
2022-04-06,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"11,8","0,0","6,3",01:39,"17,2",15:25,99,"4,7","11,7",Varias,"9,2","1014,8",Varias,"1008,4",04
2022-04-07,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"16,8","0,0","9,7",00:00,"24,0",12:45,18,"4,7","12,5",15:01,"12,4","1016,7",Varias,"1013,4",16
2022-04-08,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"18,3","0,0","11,5",00:05,"25,1",12:45,29,"4,4","12,8",23:47,"10,8","1014,9",00,"1010,2",16
2022-04-09,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"19,2","0,0","14,1",23:22,"24,2",12:42,31,"4,4","17,5",08:20,"8,3","1014,6",Varias,"1011,4",15
2022-04-10,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"15,0","0,0","12,3",23:42,"17,7",10:25,08,"5,8","11,7",13:54,"11,4","1016,0",Varias,"1011,7",24
2022-04-11,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"13,8","0,0","9,3",04:34,"18,2",11:14,99,"4,7","13,9",Varias,"11,0","1011,7",00,"1004,0",21
2022-04-12,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"15,3","8,3","12,7",05:05,"17,9",10:21,30,"1,9","12,5",00:16,"0,7","1009,3",Varias,"1003,7",01
2022-04-13,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"15,1","6,1","12,5",23:49,"17,7",09:31,99,"2,2","6,7",Varias,"3,5","1009,1",Varias,"1005,4",05
2022-04-14,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"17,2",Ip,"12,6",00:00,"21,7",13:07,03,"8,1","17,5",09:07,"6,5","1015,0",Varias,"1008,3",01
2022-04-15,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"19,6","0,0","14,5",05:41,"24,7",13:19,99,"2,8","9,2",Varias,"10,8","1017,4",Varias,"1013,5",04
2022-04-16,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"18,4","0,0","11,3",03:56,"25,6",12:39,99,"2,8","7,8",Varias,"12,2","1016,6",00,"1012,5",24
2022-04-17,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"18,8","0,0","12,5",04:58,"25,1",10:42,08,"3,1","9,2",Varias,"12,4","1024,4",04,"1011,5",02
2022-04-18,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"17,2","0,1","12,2",05:38,"22,2",12:38,11,"2,8","6,7",Varias,"11,8","1013,7",00,"1008,5",24
2022-04-19,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"17,3","3,2","13,4",02:42,"21,2",10:32,32,"3,3","13,3",00:22,"10,3","1008,8",00,"1002,3",24
2022-04-20,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"12,8","21,5","9,3",12:48,"16,2",11:38,34,"5,0","16,9",21:15,"2,2","1002,3",00,"997,4",20
2022-04-21,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"16,4","0,0","11,2",05:39,"21,7",16:06,29,"8,1","14,4",01:51,"10,6","1002,9",Varias,"999,9",02
2022-04-22,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"14,4","0,6","9,5",05:16,"19,2",16:45,20,"3,1","7,8",12:56,"2,2","1002,4",00,"996,4",24
2022-04-23,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"15,8",Ip,"10,8",Varias,"20,9",14:39,26,"5,8","16,9",15:00,"8,0","1007,2",Varias,"996,0",01
2022-04-24,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"14,8","0,0","7,1",04:28,"22,4",12:26,18,"5,3","12,5",13:11,"12,6","1009,5",Varias,"1007,0",01
2022-04-25,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"14,4","0,0","9,3",04:01,"19,5",12:21,99,"2,5","6,7",Varias,"13,1","1010,9",23,"1007,7",04
2022-04-26,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"14,8","0,0","9,8",05:28,"19,9",11:29,07,"3,6","9,2",15:04,"8,3","1011,9",Varias,"1009,2",03
2022-04-27,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"15,8","2,7","13,1",Varias,"18,5",10:28,99,"2,2","7,2",Varias,"0,1","1015,5",Varias,"1010,2",02
2022-04-28,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"13,7","9,5","11,7",23:57,"15,7",16:33,02,"1,7","6,7",16:52,"0,0","1018,9",Varias,"1014,1",04
2022-04-29,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"15,4","0,0","9,8",05:26,"21,0",12:01,07,"4,7","13,9",14:20,"11,3","1020,4",Varias,"1017,1",03
2022-04-30,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"18,4","0,0","11,7",01:07,"25,1",13:22,99,"2,5","7,2",Varias,"12,5","1019,6",00,"1015,6",21
2022-05-01,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"17,5","1,7","13,4",03:25,"21,6",13:13,07,"2,5","7,8",09:14,"10,5","1015,9",00,"1011,1",24
2022-05-02,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"17,4","0,0","14,6",04:26,"20,2",Varias,99,"5,8","12,5",Varias,"7,8","1011,1",00,"1006,1",18
2022-05-03,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"17,0","0,2","11,8",04:45,"22,2",12:09,14,"3,1","8,9",13:12,"9,9","1010,3",Varias,"1005,1",03
2022-05-04,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"15,0","18,1","13,6",00:07,"16,5",07:53,99,"4,2","12,8",09:19,"0,0","1013,1",Varias,"1009,1",03
2022-05-05,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"17,6","0,0","12,7",23:57,"22,4",11:01,36,"3,3","10,3",05:20,"6,8","1019,5",Varias,"1012,6",02
2022-05-06,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"16,5","0,0","11,3",05:06,"21,7",09:45,99,"2,5","7,8",Varias,"13,3","1019,1",00,"1015,6",15
2022-05-07,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"17,6",Ip,"11,3",04:41,"23,9",11:06,99,"2,2","7,2",Varias,"13,3","1017,3",Varias,"1015,9",Varias
2022-05-08,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"17,8","0,0","11,3",04:50,"24,2",10:40,19,"2,5","8,3",13:00,"12,8","1017,5",24,"1014,6",15
2022-05-09,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"18,2","0,0","12,3",02:57,"24,0",10:26,08,"3,1","7,8",15:39,"13,3","1020,1",Varias,"1017,2",02
2022-05-10,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"18,0","0,0","11,7",02:29,"24,4",14:10,99,"2,2","6,1",Varias,"13,4","1020,8",Varias,"1018,5",17
2022-05-11,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"19,2","0,0","13,3",Varias,"25,1",11:37,11,"2,2","7,2",Varias,"13,4","1019,0",00,"1016,6",16
2022-05-12,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"18,4","0,0","12,3",05:20,"24,6",11:04,99,"3,9","8,9",Varias,"12,7","1017,9",Varias,"1015,9",Varias
2022-05-13,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"19,4","0,0","14,8",02:36,"23,9",09:47,99,"2,2","7,2",Varias,"13,2","1018,1",Varias,"1016,1",04
2022-05-14,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"20,0","0,0","14,8",04:31,"25,1",12:05,99,"1,9","6,1",Varias,"12,5","1016,7",Varias,"1013,1",19
2022-05-15,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"20,1",Ip,"13,6",05:05,"26,6",11:53,99,"2,5","6,7",Varias,"12,7","1014,6",Varias,"1011,6",03
2022-05-16,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"20,9","0,0","15,0",04:54,"26,8",12:44,99,"2,8","6,1",Varias,"12,1","1016,8",Varias,"1013,3",03
2022-05-17,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"22,0","0,0","16,0",02:51,"28,1",13:09,14,"2,8","7,2",15:14,"12,5","1016,5",Varias,"1014,0",16
2022-05-18,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"21,5","0,0","16,7",03:30,"26,3",13:11,08,"3,1","7,8",11:29,"13,3","1015,9",Varias,"1013,6",17
2022-05-19,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"22,6","0,0","17,0",04:49,"28,1",Varias,08,"5,0","12,5",Varias,"13,1","1018,2",Varias,"1014,8",00
2022-05-20,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"24,3","0,0","18,6",04:30,"30,0",12:33,99,"4,7","12,8",Varias,"12,3","1019,0",Varias,"1017,4",18
2022-05-21,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"23,4","0,0","17,7",02:48,"29,2",11:28,99,"3,3","11,7",Varias,"13,1","1018,0",00,"1012,9",24
2022-05-22,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"22,7","0,0","16,5",01:10,"28,9",11:31,08,"1,4","6,1",09:23,"10,7","1012,9",00,"1005,1",24
2022-05-23,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"26,0","0,0","18,1",00:27,"33,9",13:04,31,"5,0","15,3",04:35,"13,5","1006,0",Varias,"1002,8",17
2022-05-24,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"22,7","0,8","18,5",03:40,"26,9",13:02,36,"3,6","9,2",23:36,"11,2","1006,9",Varias,"1002,4",18
2022-05-25,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"20,2","0,0","15,6",04:54,"24,7",11:00,99,"4,2","9,7",Varias,"12,4","1018,8",Varias,"1006,9",00
2022-05-26,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"20,1","0,0","13,2",03:10,"27,0",13:40,18,"3,6","9,7",15:20,"13,9","1019,6",10,"1017,1",17
2022-05-27,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"22,4","0,0","15,0",04:03,"29,7",12:35,11,"2,2","8,9",14:23,"13,9","1017,7",00,"1013,5",18
2022-05-28,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"23,0",Ip,"15,4",04:30,"30,5",12:18,17,"3,9","10,8",13:55,"13,8","1014,7",00,"1005,5",24
2022-05-29,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"27,0","0,0","18,0",01:10,"36,0",11:18,18,"5,3","13,3",11:09,"13,4","1005,5",00,"1000,2",15
2022-05-30,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"25,2","0,0","17,4",04:56,"33,0",12:20,32,"3,3","12,8",10:40,"11,0","1007,2",Varias,"1001,7",00
2022-05-31,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"22,4","0,0","18,2",02:57,"26,6",12:29,08,"3,3","7,8",09:00,"13,8","1011,2",Varias,"1006,8",00
2022-06-01,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"22,5","0,0","18,0",04:34,"27,0",15:13,99,"1,7","7,2",Varias,"13,3","1012,6",Varias,"1009,5",18
2022-06-02,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"21,0","0,0","15,9",04:33,"26,1",12:37,04,"1,7","9,2",22:04,"11,1","1010,7",Varias,"1007,4",19
2022-06-03,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"23,6","0,0","19,6",23:58,"27,5",13:46,99,"3,9","7,8",Varias,"12,8","1010,3",Varias,"1007,8",02
2022-06-04,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"23,2","0,0","17,5",05:02,"28,9",14:24,99,"2,2","8,3",Varias,"13,6","1012,0",Varias,"1008,9",01
2022-06-05,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"26,2",Ip,"17,9",00:41,"34,5",12:12,99,"5,0","9,7",Varias,"12,0","1015,8",Varias,"1011,3",00
2022-06-06,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"23,4","0,0","17,4",04:25,"29,3",09:49,99,"2,8","7,8",Varias,"13,3","1015,7",Varias,"1013,1",18
2022-06-07,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"23,5","0,0","18,4",01:15,"28,6",13:43,99,"2,8","8,3",Varias,"13,7","1014,3",Varias,"1011,1",18
2022-06-08,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"24,6","0,0","17,9",02:56,"31,4",13:41,36,"3,1","8,3",12:11,"11,0","1011,7",00,"1008,1",17
2022-06-09,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"24,8","0,0","20,7",00:00,"29,0",11:34,,"4,7",,,"13,6","1016,0",Varias,"1010,7",00
2022-06-10,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"23,6","0,0","18,5",03:59,"28,6",11:48,99,"3,1","7,8",Varias,"13,3","1017,4",Varias,"1014,8",02
2022-06-11,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"24,0","0,0","18,2",04:24,"29,9",08:39,99,"2,8","7,2",Varias,"14,3","1017,9",Varias,"1015,7",01
2022-06-12,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"24,0","0,0","16,6",04:25,"31,3",15:07,12,"2,5","7,8",11:06,"13,8","1018,1",Varias,"1015,8",17
2022-06-13,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"24,4","0,0","18,7",01:16,"30,1",14:19,08,"2,5","8,3",13:42,"11,6","1016,1",00,"1012,1",Varias
2022-06-14,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"25,6","0,0","18,7",03:27,"32,5",13:51,99,"3,1","8,9",20:34,"12,7","1013,9",Varias,"1010,4",16
2022-06-15,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"28,2","0,0","21,2",04:35,"35,1",09:08,99,"3,1","10,8",09:24,"12,1","1014,0",Varias,"1011,6",03
2022-06-16,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"28,4","0,0","21,7",04:48,"35,0",10:20,99,"3,1","7,8",Varias,"12,1","1015,4",Varias,"1013,2",02
2022-06-17,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"29,0","0,0","22,0",01:40,"35,9",11:58,99,"3,1","6,7",Varias,"13,3","1016,0",Varias,"1013,7",17
2022-06-18,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"28,6","0,0","21,2",01:49,"36,0",12:49,08,"3,3","8,3",Varias,"12,8","1014,3",00,"1008,3",20
2022-06-19,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"26,2","0,0","21,0",04:30,"31,4",15:21,12,"3,3","8,9",13:12,"12,7","1008,5",00,"1004,9",17
2022-06-20,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"26,0","0,0","21,6",01:42,"30,3",14:25,08,"3,6","9,2",10:47,"10,2","1008,6",Varias,"1004,8",03
2022-06-21,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"26,5","11,9","21,7",19:49,"31,3",08:32,20,"3,6","13,9",19:34,"4,8","1010,1",Varias,"1004,4",19
2022-06-22,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"25,1","0,0","19,7",23:56,"30,5",11:08,17,"4,7","10,3",14:42,"13,5","1009,4",22,"1005,4",04
2022-06-23,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"24,3","0,0","16,7",04:26,"31,9",15:14,99,"5,0","10,8",Varias,"14,2","1010,7",Varias,"1007,2",02
2022-06-24,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"25,3","0,0","18,2",02:25,"32,4",11:56,32,"4,2","11,4",08:45,"13,5","1011,0",Varias,"1008,8",16
2022-06-25,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"23,4","0,0","16,5",04:15,"30,3",13:13,99,"2,8","7,8",Varias,"14,2","1009,6",00,"1005,4",17
2022-06-26,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"22,1","0,0","16,9",04:32,"27,3",13:05,08,"3,3","9,2",12:20,"13,9","1007,2",Varias,"1005,0",03
2022-06-27,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"23,8","0,0","20,0",01:53,"27,6",11:08,11,"3,3","9,7",11:30,"13,1","1014,4",Varias,"1006,3",02
2022-06-28,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"24,6","0,0","20,1",02:51,"29,2",13:44,99,"3,3","8,9",13:03,"13,9","1014,8",Varias,"1012,3",17
2022-06-29,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"25,1",Ip,"18,5",04:30,"31,7",10:58,09,"3,6","9,2",12:58,"14,0","1012,4",00,"1007,8",18
2022-06-30,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"24,8","0,0","20,1",04:05,"29,5",14:10,17,"2,5","8,3",Varias,"13,8","1010,1",Varias,"1006,6",17
2022-07-01,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"25,8","0,0","21,0",00:14,"30,7",11:57,08,"6,1","12,5",Varias,"11,7","1015,1",Varias,"1009,9",00
2022-07-02,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"26,6",Ip,"21,7",Varias,"31,5",14:16,08,"5,3","13,9",11:10,"12,0","1016,1",24,"1012,6",01
2022-07-03,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"27,2","0,0","21,7",04:20,"32,7",13:46,99,"3,3","7,8",Varias,"12,2","1016,1",00,"1011,3",17
2022-07-04,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"27,8","0,0","23,1",04:39,"32,5",14:57,10,"2,8","7,2",13:45,"12,3","1014,2",Varias,"1010,2",18
2022-07-05,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"27,4",Ip,"24,0",Varias,"30,8",13:59,08,"5,6","11,7",11:59,"6,5","1016,8",Varias,"1011,2",04
2022-07-06,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"27,8","0,0","24,1",04:46,"31,5",11:06,99,"5,0","12,8",Varias,"11,6","1017,0",Varias,"1012,5",02
2022-07-07,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"26,6","0,0","22,0",04:30,"31,2",11:50,08,"3,9","9,7",Varias,"13,8","1018,8",Varias,"1016,3",03
2022-07-08,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"26,3","0,0","20,5",04:27,"32,1",12:19,13,"2,8","8,9",13:12,"13,6","1019,0",Varias,"1016,9",17
2022-07-09,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"26,2","0,0","20,1",01:37,"32,4",11:40,08,"3,6","9,7",09:51,"14,0","1019,0",Varias,"1015,8",24
2022-07-10,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"27,4","0,0","20,7",04:25,"34,0",14:36,11,"2,8","8,3",14:19,"14,1","1015,8",00,"1012,1",17
2022-07-11,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"27,6","0,0","21,1",02:07,"34,2",12:37,08,"2,5","7,8",11:40,"13,8","1013,7",Varias,"1011,3",03
2022-07-12,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"28,2","0,0","22,4",00:36,"34,0",12:10,10,"3,3","9,7",13:05,"14,1","1016,9",Varias,"1013,2",04
2022-07-13,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"29,2",Ip,"22,1",04:07,"36,4",11:25,36,"2,5","7,8",12:39,"14,1","1017,5",Varias,"1015,6",18
2022-07-14,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"28,8","0,0","22,2",05:06,"35,4",11:34,99,"2,2","7,8",Varias,"13,5","1016,5",00,"1013,0",17
2022-07-15,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"28,0","0,0","21,0",04:08,"35,0",12:43,09,"2,5","7,2",13:21,"13,7","1013,7",00,"1011,7",18
2022-07-16,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"28,8","0,0","20,7",03:12,"36,8",11:14,11,"2,8","7,8",Varias,"13,7","1013,6",Varias,"1011,8",17
2022-07-17,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"28,4","0,0","22,2",02:51,"34,6",11:36,07,"2,5","8,9",12:17,"13,8","1015,0",Varias,"1012,9",04
2022-07-18,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"28,2","0,0","22,1",05:01,"34,4",13:03,11,"3,6","8,3",13:44,"13,7","1015,0",Varias,"1012,7",18
2022-07-19,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"28,3","0,0","22,2",04:07,"34,4",12:06,11,"2,5","7,2",13:36,"13,4","1013,5",11,"1011,2",17
2022-07-20,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"26,6","0,0","21,2",05:05,"32,0",12:12,10,"3,9","9,2",14:48,"13,5","1015,1",Varias,"1011,5",02
2022-07-21,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"28,8","0,0","23,0",04:54,"34,7",11:09,99,"3,3","9,2",Varias,"13,6","1015,8",Varias,"1013,5",17
2022-07-22,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"28,3","0,0","21,7",04:10,"34,9",13:13,11,"1,9","9,2",13:40,"13,4","1013,6",Varias,"1011,7",17
2022-07-23,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"27,6","0,0","22,0",04:13,"33,3",10:04,08,"2,2","7,8",11:41,"13,0","1014,6",Varias,"1012,4",04
2022-07-24,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"29,2","0,0","22,2",05:01,"36,3",13:43,99,"2,2","7,8",Varias,"13,2","1014,5",Varias,"1011,1",17
2022-07-25,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"32,4","0,0","22,5",04:24,"42,4",11:45,07,"3,9","9,2",13:11,"12,5","1012,0",00,"1008,7",17
2022-07-26,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"29,9","0,0","25,9",05:05,"33,9",11:46,08,"3,9","11,4",11:14,"10,8","1011,5",Varias,"1008,9",17
2022-07-27,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"29,2","0,0","25,6",04:50,"32,9",14:15,09,"3,9","9,7",13:16,"9,4","1010,5",Varias,"1007,7",17
2022-07-28,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"28,8","0,0","24,6",03:56,"33,0",12:02,13,"2,5","8,3",11:19,"11,3","1009,3",Varias,"1007,1",17
2022-07-29,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"28,8","0,0","25,2",03:57,"32,4",11:55,99,"3,1","8,9",Varias,"8,1","1013,2",Varias,"1008,5",02
2022-07-30,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"28,5","0,0","25,0",05:04,"32,0",10:45,99,"6,4","11,7",Varias,"9,5","1015,4",Varias,"1011,6",04
2022-07-31,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"28,2","0,0","24,2",04:48,"32,2",10:51,08,"5,3","11,7",13:54,"12,8","1014,6",00,"1011,5",17
2022-08-01,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"28,6","0,0","23,6",04:35,"33,5",12:20,99,"3,1","8,3",Varias,"13,2","1013,8",10,"1011,5",18
2022-08-02,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"28,9","0,0","22,7",05:03,"35,1",11:27,11,"2,8","9,2",12:32,"13,0","1012,9",00,"1010,6",19
2022-08-03,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"29,0","0,0","22,4",05:21,"35,5",12:15,99,"2,8","8,9",Varias,"13,3","1011,1",Varias,"1009,3",17
2022-08-04,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"28,4","0,0","22,1",03:14,"34,8",12:36,99,"3,1","7,8",Varias,"13,2","1011,3",Varias,"1009,6",18
