id,name,type,link,description,comment,coordinates
1251674,Castillo de la Atalaya - Villena,Monumentos,/es/alicante/lugares-de-interes/monumentos/castillo-de-la-atalaya-villena/1251674,"
          Sin lugar a dudas, Villena se identifica claramente con su Castillo de la Atalaya, cuyo erguido perfil recortado en el horizonte recuerda el mestizaje cultural musulmÃ¡n y cristiano. Es sin duda el monumento mÃ¡s significativo de Villena y su elemento identificativo junto al Tesoro. Su gran singularidad y valor histÃ³rico lo llevaron a ser declarado ""Monumento HistÃ³rico ArtÃ­stico"" en 1931 y, actualmente, goza de mayor protecciÃ³n al estar declarado Bien de InterÃ©s Cultural.

Gracias a las excavaciones arqueolÃ³gicas practicadas por JosÃ© MarÃ­a Soler en la dÃ©cada de los setenta del pasado siglo, sabemos que el origen del Castillo de la Atalaya se remonta a finales del siglo XII. Su emplazamiento en el cerro de San CristÃ³bal, una moderada elevaciÃ³n de la Sierra de la Villa, le permitiÃ³ ejercer el control y la defensa del territorio circundante. Su uso se prolonga en el tiempo desde Ã©poca musulmana hasta la Edad ContemporÃ¡nea, viviendo acontecimientos diversos desde la ocupaciÃ³n musulmana de estas tierras hasta la Guerra de la Independencia. Tras la conquista cristiana en 1240, la fortaleza pasÃ³ a manos del infante de Castilla don Alfonso, quien creÃ³ el SeÃ±orÃ­o de Villena para su hermano el infante don Manuel, de quien lo heredÃ³ don Juan Manuel. El insigne escritor pasÃ³ mucho tiempo en dicha fortificaciÃ³n dedicado a la literatura y la caza y reforzÃ³ las defensas del Castillo para alojar a su prometida, hija de Jaime II de AragÃ³n, que permaneciÃ³ varios aÃ±os en el castillo hasta alcanzar la mayorÃ­a de edad para poder contraer nupcias con Don Juan Manuel. ArquitectÃ³nicamente, presenta doble recinto amurallado de planta tendente a rectangular. La muralla exterior estÃ¡ defendida por doce torreones y la interior por cubos circulares y una gran torre del homenaje de cuatro pisos, los dos primeros son musulmanas y el resto cristianas tal y como evidencian los escudos de armas de Juan Pacheco, marquÃ©s de Villena, situados en las cuatro caras de la fachada. Lo mÃ¡s destacado de esta torre son las bÃ³vedas almohades de las dos primeras plantas, las escaleras de bovedillas apuntadas y los grafitos que se conservan en las paredes de las diferentes salas, de simbologÃ­a islÃ¡mica y cristiana realizados por los prisioneros de las guerras de SucesiÃ³n y de la Independencia.

Horarios:
MaÃ±anas: Martes a domingo, festivos y lunes vÃ­spera de festivos. Visitas guiadas a las 11:00, 12:00 y 13:00.
Tardes: Martes a sÃ¡bados. Visitas guiadas a las 16:00 y 17:00.
Cerrado: lunes todo el dÃ­a y tardes de domingo y festivos. 
Venta de entradas desde el Centro de RecepciÃ³n de Visitantes (junto al Castillo) y en la Oficina Tourist Info (Plaza de Santiago).

Precio: 3â¬ (1,5â¬ con descuento).



AtenciÃ³n: 
-Las visitas guiadas comienzan con puntualidad, la venta de tickets en el Centro de Visitantes finaliza cinco minutos antes de la visita guiada por lo que rogamos llegar con la suficiente antelaciÃ³n. 
-Las personas que lleguen tarde tendrÃ¡n que esperar a la siguiente visita, siempre que haya disponibilidad.
-Si vienen a Villena desde la AutovÃ­a A31, tomen la salida Villena Sur y sigan indicaciones de Castillo de la Atalaya.
-Turismo Villena no se hace responsable de la informaciÃ³n turÃ­stica relativa al Castillo existente en pÃ¡ginas web distintas a Ã©sta.
-Por la seguridad de los visitantes, durante tormentas con aparato elÃ©ctrico y/o aviso naranja o rojo por fuertes rachas de viento, el Castillo de la Atalaya permanecerÃ¡ cerrado.
-No estÃ¡ permitida la entrada de animales, a excepciÃ³n de perros lazarillo. 

Atalaya Experience:
Una vez al mes la AsociaciÃ³n Ecos de la Memoria, junto a la ConcejalÃ­a de Turismo de Villena, ofrecen desde 2015 Atalaya Experience, una forma Ãºnica de conocer el Castillo de la Atalaya a travÃ©s de las personas que lo habitaron en diferentes periodos histÃ³ricos. Un espectÃ¡culo que ha recibido el aplauso de crÃ­tica y pÃºblico.
        ",,"38.6317477,-0.8610015"
1245309,Torre de Rejas,Monumentos,/es/alicante/lugares-de-interes/monumentos/torre-de-rejas/1245309,,"
          Edificio q actualmente tiene un restaurante, por lo q la visita de su interior es casi imposible.
        ","38.3790775,-0.4391184"
1245058,Palacio Provincial de la DiputaciÃ³n de Alicante,Monumentos,/es/alicante/lugares-de-interes/monumentos/palacio-provincial-de-la-diputacion-de-alicante/1245058,,"
          Para mi, unos de los edificios mÃ¡s bonitos q tenemos en la ciudad.  Recomiendo su visita asÃ­ como sus jardines.
        ","38.34588,-0.492413"
1245014,Ascensor al Castillo de Santa BÃ¡rbara,Monumentos,/es/alicante/lugares-de-interes/monumentos/ascensor-al-castillo-de-santa-barbara/1245014,,"
          La subida la prefiero hacer por los bomberos para disfrutar de la muralla. Recomiendo la visita. Javi
        ","38.3467386,-0.4769092"
1238670,Plaza de los Luceros,Monumentos,/es/alicante/lugares-de-interes/monumentos/plaza-de-los-luceros/1238670,,"
          La REINA de las plazas.
        ","38.3458062,-0.4909481"
1246718,Camino de la Cueva de San Pascual,Religiosos,/es/alicante/lugares-de-interes/religiosos/camino-de-la-cueva-de-san-pascual/1246718,"
          Este itinerario constituye una vÃ­a definida y segura para las tradicionales romerÃ­as que acceden desde la Vega Baja, a travÃ©s de Crevillent, a la Cueva de San Pascual en la pedanÃ­a monfortina de Orito. El punto de inicio se ubica en el camino Ainach, en las proximidades de la carretera de HondÃ³n de las Nieves (CV-845), comenzando el recorrido entre cultivos y casas de campo. Este tramo se mantiene prÃ¡cticamente recto, cruzando la rambla del RÃ­o a la altura de la Canal de Hierro antes de enlazar con el camino de la Carrasca.

El itinerario confluye con la carretera de La Romana (CV-846), cerca del paraje del Hondo de Las Fuentes. Esta Ã¡rea recreativa es un lugar tradicional de reuniÃ³n en determinadas Ã©pocas del aÃ±o como el âDÃ­a de la Monaâ o en âLa Jiraâ. Se accede a la ciudad de Aspe a travÃ©s de la Avenida 3 de Agosto. El trazado bordea el PabellÃ³n Deportivo Municipal y pasa frente a la Residencia de Ancianos âVirgen de las Nievesâ, ubicada junto a âLa Cruz de Orihuelaâ, elemento religioso tradicional en el pueblo.

El recorrido sigue por la calle Castelar, vial que recibe a la Virgen de las Nieves, patrona del municipio, cada dos aÃ±os, y donde se ubica el Teatro Wagner, edificio modernista construido en 1922 y restaurado en 1995. Las calles San Pedro y San JosÃ© llevan al centro histÃ³rico, dejando a la derecha la Plaza Mayor con las viviendas de principios del s. XX, la BasÃ­lica de Ntra. SeÃ±ora del Socorro (s. XVIII), de estilo Barroco Valenciano, y el edificio histÃ³rico del Ayuntamiento (1641). El trazado recorre la Avenida de la ConstituciÃ³n donde se encuentra la Casa âEl Ciscoâ (s. XIX), que alberga el Museo HistÃ³rico Municipal, para girar por la calle Lepanto hacia el rÃ­o Tarafa.

El itinerario desciende al cauce del rÃ­o Tarafa a travÃ©s del parque ubicado tras la estaciÃ³n de autobuses. El sendero aprovecha la senda cicloturista que recorre la ribera de este curso de agua, habilitada tras una restauraciÃ³n ambiental por la ConfederaciÃ³n HidrogrÃ¡fica del JÃºcar. Este rÃ­o presenta un ecosistema fluvial bien conservado, donde destacan las olmedas o alamedas, asÃ­ como elementos histÃ³ricos como la Rafa de Perceval (azud del siglo XIX para el aprovechamiento de las aguas para riego), la Fuente de Barrenas, que abastecÃ­a de agua potable a Elche mediante el acueducto del que forman parte el Puente de los Cuatro y Cinco Ojos (s. XVIII), o las ruinas de molinos harineros que existÃ­an en la zona, como el de Meseguera. Finalmente, en el camino Quincoces concluye el sendero, para enlazar con los itinerarios de Novelda y Monforte del Cid hacia la Cueva de San Pascual.

Tiempo: 1h. 53 min.
Tipo de ruta: Senderismo
Dificultad: Baja
Distancia: 7.504 metros


        ",,"38.365956,-0.6348789"
1238969,Ermita de Santa Ana,Religiosos,/es/alicante/lugares-de-interes/religiosos/ermita-de-santa-ana/1238969,"
          La Ermita se encuentra en una zona llamada casa TÃ¡pena. La zona cuenta de Ã¡reas recreativas, mesas, barbacoas fuentes, aseos, etc, donde predominan los pinos y olivos.
        ",,"38.4028435,-0.4455425"
1374862,Cova Tallada (Cueva Marina con Piscinas),Parques / Naturaleza,/es/alicante/lugares-de-interes/parques-naturaleza/cova-tallada-(cueva-marina-con-piscinas)/1374862,"
          Cova Tallada es un paraje impresionante de cuevas marinas. Son accesibles tanto a pie como en kayak.
Tiene una serie de piscinas naturales que son fantásticas para nadar y bucear. 
La cueva es espectacular, tiene unos 75 metros de ancho y 15 de alto. Fue excavada en su día para obtener tosca con los que se construyeron edificios singulares como el propio castillo de Denia.
El mar entra dentro de la cueva formando pequeñas balsas de agua fría, ya que no recibe los rayos del sol.
Si quieres seguir investigando, la cueva tiene bastantes pasadizos grandes, ya sin ninguna iluminación, imprescindible linternas, que es donde se extraía la tosca o arenisca para las construcciones, Alguna sala es enorme. También hay pozas que acumulaban el agua filtrada de la montaña. En verano igual no gotean pero en los meses en los que ha habido lluvia puedes ver las gotas de agua que se van almacenando en estas pozas. A la entrada de una de estas salas se puede leer una inscripción sobre la roca que indica que Felipe II estuvo allí en 1599. (Philipus II hisp rex cavernam hanc penetravit an MDXCIX).
        ",,"38.817522,0.1673541"
1308548,Cabo de San Antonio,Parques / Naturaleza,/es/alicante/lugares-de-interes/parques-naturaleza/cabo-de-san-antonio/1308548,"
          El faro que encara la bahía desde el Cap de Sant Antoni fue sucesor de otras construcciones defensivas que aprovecharon la privilegiada situación de la planicie. Los eremitas la erigieron para aislarse de la vida mundana y así, en su honor, fue levantada en el siglo XIV la ermita de San Antonio, que acabó dando nombre al accidente geográfico. También fue ocupado su suelo por una torre vigía erigida para defenderse de las incursiones de piratas, construcciones que dieron lugar al actual faro. Este mirador es, sin duda, uno de los escenarios más privilegiados del litoral valenciano. En él existen dos microreservas vegetales, una en su acantilado Norte y otra en l´Illot de la Mona, a los pies del Cabo.
        ",,"38.8040378,0.1957506"
1300367,Peñón de Ifach en Calpe,Parques / Naturaleza,/es/alicante/lugares-de-interes/parques-naturaleza/penon-de-ifach-en-calpe/1300367,,"
          muy bien
        ","38.635,0.0747222"
1266564,Las Fuentes del Algar,Parques / Naturaleza,/es/alicante/lugares-de-interes/parques-naturaleza/las-fuentes-del-algar/1266564,"
          Les Fonts d’Algar, situadas a tan sólo 15 km de Benidorm y a 3 km del centro urbano de Callosa d’en Sarrià, en dirección a Bolulla, constituyen un paraje natural con un elevado grado de conservación de la riqueza ecológica y dotado, a la vez, de servicios turísticos y de educación medioambiental. Este espacio fue declarado Zona Húmeda protegida por Acuerdo del Gobierno Valenciano del 10 de septiembre de 2002. La visita consiste en el recorrido por un circuito de 1,5 km de longitud a lo largo del cauce del río Algar (“cueva” en árabe) para ver el paisaje fruto del modelado kárstico de la roca caliza: las espectaculares cascadas; las numerosas fuentes manantiales que brotan de la roca; los “tolls” (remansos de agua) en donde se pueden tomar refrescantes baños de aguas puras y cristalinas, antiguamente consideradas como “fuente de salud”; la antigua presa, el imponente canal y las acequias centenarias todavía hoy en uso. Los servicios orientados a facilitar y enriquecer la visita con recursos de educación medioambiental son los siguientes: Oficina Turística, áreas de aparcamiento, aseos, primeros auxilios, Arboretum, la zona de picnic y el camping de 2ª categoría.
        ",,"38.6593789,-0.0958741"
1309126,Museo Escultor Navarro Santafé,Museos,/es/alicante/lugares-de-interes/museos/museo-escultor-navarro-santafe/1309126,"
          Nacido en Villena, Antonio Navarro Santafé fue un gran escultor que dominaba la imaginería religiosa, tanto en talla como mármol, y el retrato en busto, además de ser considerado uno de los mejores escultores animalísticos de España. Algunas de sus obras más famosas son “El Monumento al Oso y el Madroño”, en la Puerta del Sol de Madrid, o “El Monumento al Caballo”, en Jerez de la Frontera, así como los grupos taurinos que se pueden contemplar en su museo.

Navarro Santafé fue también autor del Monumento a Ruperto Chapí, que se encuentra frente al Teatro Chapí, en Villena; y de la actual imagen de la Virgen de las Virtudes, patrona de Villena, tras haber sido destruida la primitiva talla durante la Guerra Civil.

El Museo fue concebido por el propio artista en la planta baja de la casa que había sido su estudio. En él es posible conocer su legado a través de muchas de sus obras de menor tamaño, además de bocetos del propio autor de sus más importantes creaciones.
        ",,"38.6341834,-0.8640575"
1244865,Museo de Aguas de Alicante. Pozos de Garrigós,Museos,/es/alicante/lugares-de-interes/museos/museo-de-aguas-de-alicante-pozos-de-garrigos/1244865,,"
          Unos de lis mejores museos de nuestra ciudad, ademas de lo curioso q es
        ","38.3380661,-0.4930024"
1246705,Playa Tamarit,Playas,/es/alicante/lugares-de-interes/playas/playa-tamarit/1246705,"
          En su límite oeste se encuentra el antiguo muelle salinero construido en 1897. Las vagonetas cargadas con sal eran desplazadas por las vías tiradas por animales, una vez en el muelle, las vagonetas eran descargadas en los botes (gabarras) que transportaban la sal a los barcos anclados en la bahía.

Longitud: 665 m.

Servicios: Dispone de todos los servicios de las playas urbanas. 
* Servicio de sombrillas y hamacas
* Servicio de salvamento, socorrismo y primeros auxilios
* Chiringuitos de playa* Aseos públicos
* Área biosaludable y juegos infantiles
* Zonas náuticas: windsurf, paddle surf, kayaks y vela ligera


Galardonada con el distintivo Bandera Azul desde 1998 y Bandera Ecoplayas 2014.

        ",,"38.1901438,-0.5863148"
1246283,Playa Carrer la Mar,Playas,/es/alicante/lugares-de-interes/playas/playa-carrer-la-mar/1246283,"
          Es la playa central del municipio, situada en el antiguo barrio de pescadores, cerca de la Torre de La Illeta y el puerto pesquero y club náutico, constituye hoy el centro turístico de la villa. Con una longitud de 1.850 m y una anchura de unos 30 m., esta extensa playa ofrece una arena fina y dorada, y las características de su orilla (poco profunda durante un largo tramo) la hacen perfecta para familias con niños. Cuenta, además, con un tramo de ""playa accesible"" -frente a la Penyeta- para personas con movilidad reducida y discapacidades psíquicas. Y al igual que la Playa Muchavista ha recibido la distinción de Bandera Azul por parte de la Comunidad Europea.

A lo largo de su orilla transcurre el Paseo Marítimo de El Campello de más de 1 km., muy animado tanto en verano como en invierno por la multitud de restaurantes, heladerías y comercios que allí se encuentran. Ha merecido la distinción de bandera azul por la Comunidad Europea.

Durante la época estival se ofrecen todo tipo de actividades lúdicas, Biblioplatja, animación infantil, alquiler de hamacas, etc... Mención espcial merecen las """"Fiestas de la Virgen del Carmen"""",en torno al 16 de julio, que constituyen una emotiva y tradicional celebración popular en honor a la Virgen de los marineros. Todo ello conforma una perfecta oferta vacacional.

Accesos:

    Con el Tram: Paradas - Pla Barraques, Campello.

    Con el autobús 21 (desde Alicante): Paradas - C/ San Bartolomé.

    Con el autobús C-53 (desde San Joan d´Alacant): Paradas- C/ San Bartolomé.

    Con el autobús C-2 (desde Barrio Bonny): Paradas- Plaza Juan Pablo II
        ",,"38.4273018,-0.3892415"
